idx	label	predict	correct	time
158	4	4	1	0:00:04.542119
159	4	4	1	0:00:04.575564
160	4	4	1	0:00:04.578132
161	4	4	1	0:00:04.526044
162	4	4	1	0:00:04.611341
163	4	4	1	0:00:04.499104
164	4	4	1	0:00:04.638792
165	4	4	1	0:00:04.615167
166	4	4	1	0:00:04.555907
167	4	4	1	0:00:04.563575
168	4	4	1	0:00:04.489371
169	4	4	1	0:00:04.539145
170	4	4	1	0:00:04.630815
171	4	4	1	0:00:04.484908
172	4	4	1	0:00:04.559639
173	4	4	1	0:00:04.555532
174	4	4	1	0:00:04.570315
175	4	4	1	0:00:04.681537
176	4	4	1	0:00:04.332084
177	4	4	1	0:00:04.331742
178	4	4	1	0:00:04.335639
179	4	4	1	0:00:04.342633
180	4	4	1	0:00:04.335469
181	3	3	1	0:00:04.328309
182	3	3	1	0:00:04.345432
183	3	3	1	0:00:04.349625
184	3	3	1	0:00:04.330671
185	3	3	1	0:00:04.347011
186	3	3	1	0:00:04.356943
187	3	3	1	0:00:04.340485
188	3	3	1	0:00:04.355084
189	3	3	1	0:00:04.337975
190	3	3	1	0:00:04.354288
191	3	3	1	0:00:04.354281
192	3	3	1	0:00:04.358598
193	3	3	1	0:00:04.402781
194	3	-1	0	0:00:04.341670
195	3	3	1	0:00:04.348320
196	3	3	1	0:00:04.353598
197	3	3	1	0:00:04.336457
198	3	3	1	0:00:04.323974
199	3	3	1	0:00:04.463788
200	3	3	1	0:00:04.426350
201	3	3	1	0:00:04.405593
202	3	3	1	0:00:04.422464
203	5	5	1	0:00:04.407736
204	5	5	1	0:00:04.421957
205	5	5	1	0:00:04.451726
206	5	5	1	0:00:04.439813
207	5	5	1	0:00:04.433481
208	5	5	1	0:00:04.401183
209	5	5	1	0:00:04.415913
210	5	5	1	0:00:04.375002
211	5	5	1	0:00:05.447132
212	5	5	1	0:00:05.430045
213	5	5	1	0:00:05.384665
214	5	5	1	0:00:05.397676
215	5	5	1	0:00:05.406579
216	5	5	1	0:00:05.398935
217	5	5	1	0:00:05.383918
218	5	5	1	0:00:05.390093
219	5	5	1	0:00:05.374719
220	5	5	1	0:00:05.392231
221	5	5	1	0:00:04.856397
222	5	5	1	0:00:04.510739
223	5	5	1	0:00:04.468961
224	5	5	1	0:00:04.401241
225	5	5	1	0:00:04.435156
226	5	5	1	0:00:04.402048
227	0	3	0	0:00:04.406347
228	0	1	0	0:00:04.385869
229	0	1	0	0:00:04.360057
230	0	1	0	0:00:04.445282
231	0	-1	0	0:00:04.361356
232	0	1	0	0:00:04.395915
233	0	-1	0	0:00:04.375006
234	0	1	0	0:00:04.374353
235	0	-1	0	0:00:04.360036
236	0	-1	0	0:00:04.358184
237	0	1	0	0:00:04.357425
238	0	1	0	0:00:04.359154
239	0	5	0	0:00:04.361186
240	0	-1	0	0:00:04.336539
241	0	3	0	0:00:04.354918
242	0	1	0	0:00:04.367132
243	0	1	0	0:00:04.359147
244	0	1	0	0:00:04.380002
245	0	1	0	0:00:04.373563
246	0	-1	0	0:00:04.370726
247	0	1	0	0:00:04.429029
248	0	1	0	0:00:04.429184
249	0	-1	0	0:00:04.417562
250	0	1	0	0:00:04.413538
251	0	1	0	0:00:04.414119
252	0	1	0	0:00:04.390068
253	0	1	0	0:00:04.374341
254	0	1	0	0:00:04.377687
255	0	1	0	0:00:04.380582
256	2	1	0	0:00:04.384848
257	2	1	0	0:00:04.373382
258	2	1	0	0:00:04.360948
259	2	1	0	0:00:04.383458
260	2	1	0	0:00:04.365586
261	2	1	0	0:00:04.365393
262	2	1	0	0:00:04.381395
263	2	1	0	0:00:04.384143
264	2	1	0	0:00:04.389110
265	2	1	0	0:00:04.374837
266	2	1	0	0:00:04.371897
267	2	1	0	0:00:04.979346
268	2	1	0	0:00:05.360821
269	2	1	0	0:00:05.326994
270	2	1	0	0:00:05.125452
271	2	1	0	0:00:04.355627
272	2	1	0	0:00:04.362311
273	2	1	0	0:00:04.346381
274	2	1	0	0:00:04.351259
275	2	1	0	0:00:04.356489
276	2	-1	0	0:00:04.344618
277	2	1	0	0:00:04.337685
278	2	1	0	0:00:04.357980
279	1	-1	0	0:00:04.347486
280	1	1	1	0:00:04.338216
281	1	1	1	0:00:04.344441
282	1	1	1	0:00:04.343744
283	1	1	1	0:00:04.336994
284	1	1	1	0:00:04.344975
285	1	1	1	0:00:04.332359
286	1	1	1	0:00:04.340758
287	1	1	1	0:00:04.338018
288	1	1	1	0:00:04.330478
289	1	1	1	0:00:04.345205
290	1	1	1	0:00:04.335294
291	1	1	1	0:00:04.343113
292	1	1	1	0:00:04.342516
293	1	1	1	0:00:04.333992
294	1	1	1	0:00:04.339777
295	1	1	1	0:00:04.338446
296	1	1	1	0:00:04.328687
297	1	1	1	0:00:04.336260
298	1	1	1	0:00:04.351705
299	1	1	1	0:00:04.356593
300	1	1	1	0:00:04.348520
301	1	1	1	0:00:04.346357
302	4	3	0	0:00:04.354791
303	4	-1	0	0:00:04.361348
304	4	3	0	0:00:04.343870
305	4	3	0	0:00:04.353817
306	4	3	0	0:00:04.359989
307	4	3	0	0:00:04.349214
308	4	3	0	0:00:04.337475
309	4	3	0	0:00:04.344193
310	4	3	0	0:00:04.350015
311	4	3	0	0:00:04.343102
312	4	3	0	0:00:04.340585
313	4	3	0	0:00:04.361327
314	4	3	0	0:00:04.345466
315	4	3	0	0:00:04.339380
316	4	3	0	0:00:04.343323
317	4	3	0	0:00:04.334870
318	4	3	0	0:00:04.342203
319	4	3	0	0:00:04.345784
320	4	3	0	0:00:04.330890
321	4	3	0	0:00:04.334194
322	4	3	0	0:00:04.339189
323	4	3	0	0:00:04.342443
324	4	3	0	0:00:04.341186
325	4	3	0	0:00:04.417251
326	4	3	0	0:00:04.419167
327	4	3	0	0:00:04.398072
328	4	-1	0	0:00:04.372602
329	4	3	0	0:00:04.379819
330	3	3	1	0:00:04.381180
331	3	3	1	0:00:04.361725
332	3	3	1	0:00:04.373438
333	3	3	1	0:00:04.365837
334	3	3	1	0:00:04.359831
335	3	3	1	0:00:04.351386
336	3	3	1	0:00:04.350537
337	3	3	1	0:00:04.357561
338	3	3	1	0:00:04.348166
339	3	3	1	0:00:04.343194
340	3	3	1	0:00:04.356508
341	3	3	1	0:00:04.348382
342	3	3	1	0:00:04.347891
343	3	3	1	0:00:04.348822
344	3	3	1	0:00:04.342868
345	3	3	1	0:00:04.349916
346	3	3	1	0:00:04.350573
347	3	3	1	0:00:04.356755
348	3	3	1	0:00:04.354696
349	3	3	1	0:00:04.370224
350	3	3	1	0:00:04.423937
351	3	3	1	0:00:04.413906
352	3	3	1	0:00:04.383497
353	3	3	1	0:00:04.422494
354	5	5	1	0:00:04.391783
355	5	5	1	0:00:04.393142
356	5	5	1	0:00:04.383666
357	5	5	1	0:00:04.388238
358	5	5	1	0:00:04.398916
359	5	5	1	0:00:04.403034
360	5	5	1	0:00:04.376317
361	5	5	1	0:00:04.368635
362	5	5	1	0:00:04.371529
363	5	5	1	0:00:04.370375
364	5	5	1	0:00:04.379952
365	5	5	1	0:00:04.373329
366	5	5	1	0:00:04.375963
367	5	5	1	0:00:04.455148
368	5	5	1	0:00:04.415003
369	5	5	1	0:00:04.396667
370	5	5	1	0:00:04.393720
371	5	5	1	0:00:04.394015
372	5	5	1	0:00:04.375276
373	5	5	1	0:00:04.398223
374	5	5	1	0:00:04.439593
375	5	5	1	0:00:04.432575
376	5	5	1	0:00:04.390053
377	5	5	1	0:00:04.473410
378	5	5	1	0:00:04.433823
379	5	5	1	0:00:04.413347
380	5	5	1	0:00:04.401699
381	5	5	1	0:00:04.387867
382	5	5	1	0:00:04.387602
383	5	5	1	0:00:04.371130
384	0	3	0	0:00:04.411537
385	0	-1	0	0:00:04.376858
386	0	-1	0	0:00:04.366397
387	0	3	0	0:00:04.380077
388	0	1	0	0:00:04.378944
389	0	1	0	0:00:04.374754
390	0	-1	0	0:00:04.375871
391	0	-1	0	0:00:04.390023
392	0	-1	0	0:00:04.371023
393	0	3	0	0:00:04.365569
394	0	3	0	0:00:04.377091
395	0	3	0	0:00:04.375131
396	0	3	0	0:00:04.366995
397	0	-1	0	0:00:04.352199
398	0	3	0	0:00:04.370535
399	0	-1	0	0:00:04.377522
400	0	-1	0	0:00:04.359677
401	0	3	0	0:00:04.372558
402	0	-1	0	0:00:04.371043
403	0	3	0	0:00:04.370546
404	0	-1	0	0:00:04.986188
405	0	1	0	0:00:05.376051
406	0	1	0	0:00:05.294089
407	0	1	0	0:00:04.443923
408	0	-1	0	0:00:04.425133
409	0	3	0	0:00:04.403969
410	0	3	0	0:00:04.433033
411	0	1	0	0:00:04.383727
412	0	1	0	0:00:04.384673
413	0	3	0	0:00:04.346421
414	0	3	0	0:00:04.372182
415	2	1	0	0:00:04.361104
416	2	1	0	0:00:04.348408
417	2	5	0	0:00:04.352547
418	2	1	0	0:00:04.359531
419	2	1	0	0:00:04.361825
420	2	-1	0	0:00:04.350840
421	2	1	0	0:00:04.342847
422	2	1	0	0:00:04.361079
423	2	5	0	0:00:04.349435
424	2	5	0	0:00:04.334081
425	2	1	0	0:00:04.323404
426	2	1	0	0:00:04.351124
427	2	1	0	0:00:04.313605
428	2	1	0	0:00:04.389233
429	2	5	0	0:00:04.396558
430	2	1	0	0:00:04.387164
431	2	1	0	0:00:04.377728
432	2	-1	0	0:00:04.376304
433	2	-1	0	0:00:04.375921
434	2	5	0	0:00:04.374695
435	2	5	0	0:00:04.379215
436	2	1	0	0:00:04.369015
437	2	1	0	0:00:04.338424
438	1	1	1	0:00:04.366942
439	1	1	1	0:00:04.365294
440	1	1	1	0:00:04.354340
441	1	1	1	0:00:04.392231
442	1	1	1	0:00:04.375973
443	1	1	1	0:00:04.378595
444	1	1	1	0:00:04.367169
445	1	1	1	0:00:04.367651
446	1	1	1	0:00:04.370289
447	1	1	1	0:00:04.367949
448	1	1	1	0:00:04.354802
449	1	1	1	0:00:04.371048
450	1	1	1	0:00:04.357612
451	1	1	1	0:00:04.358792
452	1	1	1	0:00:04.363176
453	1	1	1	0:00:04.359258
454	1	1	1	0:00:04.348692
455	1	1	1	0:00:04.375243
456	1	1	1	0:00:04.347376
457	1	1	1	0:00:04.364814
458	1	1	1	0:00:04.355629
459	1	1	1	0:00:04.360670
460	1	1	1	0:00:04.356040
461	1	1	1	0:00:04.345458
462	1	1	1	0:00:04.405656
463	1	1	1	0:00:04.373830
464	1	1	1	0:00:04.366965
465	1	-1	0	0:00:04.376070
466	4	-1	0	0:00:04.371638
467	4	-1	0	0:00:04.374420
468	4	3	0	0:00:04.360981
469	4	3	0	0:00:04.363139
470	4	3	0	0:00:04.376227
471	4	3	0	0:00:04.362695
472	4	3	0	0:00:04.377900
473	4	3	0	0:00:04.367855
474	4	3	0	0:00:04.363093
475	4	3	0	0:00:04.358320
476	4	3	0	0:00:04.391195
477	4	3	0	0:00:04.364180
478	4	3	0	0:00:04.361434
479	4	3	0	0:00:04.361076
480	4	3	0	0:00:04.356019
481	4	-1	0	0:00:04.364374
482	4	3	0	0:00:04.362870
483	4	3	0	0:00:04.372250
484	4	3	0	0:00:04.360323
485	4	3	0	0:00:04.360766
486	4	4	1	0:00:04.363476
487	4	3	0	0:00:04.384830
488	4	3	0	0:00:04.360624
489	4	3	0	0:00:04.366204
490	4	3	0	0:00:04.387639
491	4	3	0	0:00:04.360670
492	4	3	0	0:00:04.382174
493	4	3	0	0:00:04.374811
494	3	3	1	0:00:04.362924
495	3	3	1	0:00:04.368157
496	3	3	1	0:00:04.374442
497	3	3	1	0:00:04.363498
498	3	3	1	0:00:04.346847
499	3	3	1	0:00:04.342553
500	3	3	1	0:00:04.350118
501	3	3	1	0:00:04.328830
502	3	3	1	0:00:04.359408
503	3	3	1	0:00:04.390388
504	3	3	1	0:00:04.405019
505	3	3	1	0:00:04.370718
506	3	3	1	0:00:04.372113
507	3	3	1	0:00:04.355139
508	3	3	1	0:00:04.348124
509	3	3	1	0:00:04.349981
510	3	3	1	0:00:04.373604
511	3	3	1	0:00:04.379517
512	3	3	1	0:00:04.374857
513	3	3	1	0:00:04.377248
514	3	3	1	0:00:04.385027
515	3	3	1	0:00:04.387713
516	3	3	1	0:00:04.398733
517	3	3	1	0:00:04.401890
518	3	3	1	0:00:04.374898
519	3	3	1	0:00:04.384372
520	5	5	1	0:00:04.383270
521	5	5	1	0:00:04.375062
522	5	5	1	0:00:04.371027
523	5	5	1	0:00:04.374421
524	5	5	1	0:00:04.397199
525	5	5	1	0:00:04.374928
526	5	5	1	0:00:04.375992
527	5	5	1	0:00:04.383507
528	5	5	1	0:00:04.378182
529	5	5	1	0:00:04.387891
530	5	5	1	0:00:04.381776
531	5	5	1	0:00:04.401588
532	5	5	1	0:00:04.410685
533	5	5	1	0:00:04.384931
534	5	5	1	0:00:04.393092
535	5	5	1	0:00:04.391462
536	5	5	1	0:00:04.382952
537	5	5	1	0:00:04.381048
538	5	5	1	0:00:04.372859
539	5	5	1	0:00:04.387026
540	5	5	1	0:00:04.405945
541	5	5	1	0:00:04.378062
542	5	5	1	0:00:04.389505
543	5	5	1	0:00:04.407876
544	0	3	0	0:00:04.406403
545	0	-1	0	0:00:04.377684
546	0	3	0	0:00:04.376674
547	0	3	0	0:00:04.420540
548	0	-1	0	0:00:04.425805
549	0	-1	0	0:00:04.368585
550	0	-1	0	0:00:04.356911
551	0	-1	0	0:00:04.385348
552	0	1	0	0:00:04.339711
553	0	1	0	0:00:04.347188
554	0	-1	0	0:00:04.343872
555	0	3	0	0:00:04.352434
556	0	-1	0	0:00:04.381603
557	0	1	0	0:00:04.341524
558	0	5	0	0:00:04.333611
559	0	-1	0	0:00:04.344486
560	0	1	0	0:00:04.335446
561	0	1	0	0:00:04.333058
562	0	1	0	0:00:04.331110
563	0	1	0	0:00:04.349008
564	0	1	0	0:00:04.332597
565	0	1	0	0:00:04.337054
566	0	1	0	0:00:04.335079
567	0	1	0	0:00:04.332408
568	0	1	0	0:00:04.327065
569	0	1	0	0:00:04.352319
570	0	1	0	0:00:04.334021
571	0	1	0	0:00:04.344989
572	0	1	0	0:00:04.336272
573	2	1	0	0:00:04.319847
574	2	1	0	0:00:04.326635
575	2	1	0	0:00:04.344274
576	2	1	0	0:00:04.334332
577	2	1	0	0:00:04.360233
578	2	1	0	0:00:04.342360
579	2	1	0	0:00:04.344519
580	2	1	0	0:00:04.331522
581	2	1	0	0:00:04.329771
582	2	1	0	0:00:04.336378
583	2	-1	0	0:00:04.348984
584	2	-1	0	0:00:04.336915
585	2	1	0	0:00:04.335261
586	2	1	0	0:00:04.332317
587	2	1	0	0:00:04.343107
588	2	1	0	0:00:04.325679
589	2	-1	0	0:00:04.324001
590	2	5	0	0:00:04.338895
591	2	5	0	0:00:04.317608
592	2	1	0	0:00:04.319544
593	2	1	0	0:00:04.309241
594	2	1	0	0:00:04.312789
595	1	1	1	0:00:04.301548
596	1	1	1	0:00:04.308214
597	1	1	1	0:00:04.322009
598	1	1	1	0:00:04.345925
599	1	1	1	0:00:04.351859
600	1	1	1	0:00:04.370847
601	1	1	1	0:00:04.366735
602	1	-1	0	0:00:04.332693
603	1	1	1	0:00:04.328781
604	1	1	1	0:00:04.332559
605	1	1	1	0:00:04.322839
606	1	1	1	0:00:04.355551
607	1	1	1	0:00:04.353106
608	1	1	1	0:00:04.333276
609	1	1	1	0:00:04.329024
610	1	1	1	0:00:04.335725
611	1	1	1	0:00:04.346305
612	1	1	1	0:00:04.330681
613	1	1	1	0:00:04.325251
614	1	1	1	0:00:04.329457
615	1	1	1	0:00:04.327226
616	1	1	1	0:00:04.318960
617	1	1	1	0:00:04.327384
618	1	1	1	0:00:04.326701
619	4	3	0	0:00:04.321269
620	4	3	0	0:00:04.344180
621	4	3	0	0:00:04.321726
622	4	3	0	0:00:04.332346
623	4	3	0	0:00:04.351072
624	4	3	0	0:00:04.348081
625	4	3	0	0:00:04.359704
626	4	3	0	0:00:04.369015
627	4	3	0	0:00:04.383199
628	4	3	0	0:00:04.398998
629	4	3	0	0:00:04.346803
630	4	3	0	0:00:04.346872
631	4	3	0	0:00:04.346695
632	4	3	0	0:00:04.348230
633	4	3	0	0:00:04.350703
634	4	3	0	0:00:04.355290
635	4	3	0	0:00:04.438941
636	4	3	0	0:00:04.453609
637	4	3	0	0:00:04.441603
638	4	3	0	0:00:04.450102
639	4	3	0	0:00:04.448403
640	4	3	0	0:00:04.400786
641	3	3	1	0:00:04.385579
642	3	3	1	0:00:04.385110
643	3	3	1	0:00:04.375674
644	3	3	1	0:00:04.377589
645	3	3	1	0:00:04.364971
646	3	3	1	0:00:04.372585
647	3	3	1	0:00:04.373668
648	3	3	1	0:00:04.372320
649	3	3	1	0:00:04.361564
650	3	3	1	0:00:04.363609
651	3	3	1	0:00:04.379906
652	3	3	1	0:00:04.561446
653	3	3	1	0:00:04.419343
654	3	3	1	0:00:04.408991
655	3	3	1	0:00:04.422189
656	3	3	1	0:00:04.409580
657	3	3	1	0:00:04.409400
658	3	3	1	0:00:04.425819
659	3	3	1	0:00:04.428237
660	3	3	1	0:00:04.418662
661	3	3	1	0:00:04.435224
662	3	3	1	0:00:04.403757
663	3	3	1	0:00:04.402860
664	3	3	1	0:00:04.388562
665	3	3	1	0:00:04.411433
666	5	5	1	0:00:04.407882
667	5	5	1	0:00:04.397427
668	5	5	1	0:00:04.397781
669	5	5	1	0:00:04.388942
670	5	5	1	0:00:04.408737
671	5	5	1	0:00:04.456149
672	5	5	1	0:00:04.404932
673	5	5	1	0:00:04.394631
674	5	5	1	0:00:04.400512
675	5	5	1	0:00:04.400678
676	5	5	1	0:00:04.654610
677	5	5	1	0:00:04.597840
678	5	5	1	0:00:04.616689
679	5	5	1	0:00:04.629966
680	5	5	1	0:00:04.613247
681	5	5	1	0:00:04.416867
682	5	5	1	0:00:04.398813
683	5	5	1	0:00:04.398829
684	5	5	1	0:00:04.392441
685	5	5	1	0:00:04.394989
686	5	5	1	0:00:04.401248
687	5	5	1	0:00:04.401976
688	5	5	1	0:00:04.397573
689	5	5	1	0:00:04.400831
690	0	1	0	0:00:04.404881
691	0	1	0	0:00:04.404562
692	0	1	0	0:00:04.411196
693	0	1	0	0:00:04.398185
694	0	1	0	0:00:04.403117
695	0	1	0	0:00:04.399160
696	0	1	0	0:00:04.392478
697	0	1	0	0:00:04.403369
698	0	1	0	0:00:04.405895
699	0	1	0	0:00:04.402442
700	0	3	0	0:00:04.400146
701	0	-1	0	0:00:04.399153
702	0	-1	0	0:00:04.397489
703	0	5	0	0:00:04.407837
704	0	5	0	0:00:04.392929
705	0	1	0	0:00:04.372518
706	0	1	0	0:00:04.371080
707	0	1	0	0:00:04.371398
708	0	1	0	0:00:04.392386
709	0	1	0	0:00:04.398262
710	0	1	0	0:00:04.397305
711	0	1	0	0:00:04.400691
712	0	1	0	0:00:04.395789
713	0	1	0	0:00:04.396681
714	0	-1	0	0:00:04.398643
715	0	3	0	0:00:04.401934
716	2	1	0	0:00:04.687724
717	2	1	0	0:00:04.484754
718	2	1	0	0:00:04.418795
719	2	1	0	0:00:04.453190
720	2	1	0	0:00:04.394140
721	2	1	0	0:00:04.387473
722	2	1	0	0:00:04.382675
723	1	5	0	0:00:04.388988
724	1	1	1	0:00:04.382905
725	1	1	1	0:00:04.376259
726	1	-1	0	0:00:04.375785
727	1	1	1	0:00:04.382651
728	1	1	1	0:00:04.374133
729	1	1	1	0:00:04.357618
730	1	1	1	0:00:04.381309
731	1	1	1	0:00:04.374803
732	1	1	1	0:00:04.410914
733	2	1	0	0:00:04.484440
734	2	1	0	0:00:04.464309
735	2	1	0	0:00:04.445622
736	2	1	0	0:00:04.427596
737	2	1	0	0:00:04.488334
738	2	1	0	0:00:04.416552
739	1	5	0	0:00:04.420796
740	1	1	1	0:00:04.421419
741	1	1	1	0:00:04.427876
742	1	1	1	0:00:04.411835
743	1	1	1	0:00:04.410896
744	1	1	1	0:00:04.405570
745	1	-1	0	0:00:04.409254
746	1	-1	0	0:00:04.410393
747	2	1	0	0:00:04.982871
748	2	1	0	0:00:05.463634
749	2	1	0	0:00:05.476580
750	2	-1	0	0:00:05.491308
751	2	-1	0	0:00:04.413495
752	2	1	0	0:00:04.399442
753	2	1	0	0:00:04.406527
754	2	1	0	0:00:04.406696
755	1	5	0	0:00:04.413208
756	1	-1	0	0:00:04.402049
757	1	1	1	0:00:04.660199
758	1	1	1	0:00:04.529114
759	1	1	1	0:00:04.503546
760	1	1	1	0:00:04.490436
761	1	1	1	0:00:04.488382
762	1	-1	0	0:00:04.464015
763	4	3	0	0:00:04.426103
764	4	3	0	0:00:04.433450
765	4	-1	0	0:00:04.439829
766	4	3	0	0:00:04.461665
767	4	3	0	0:00:04.377132
768	4	3	0	0:00:04.355553
769	4	3	0	0:00:04.373293
770	4	3	0	0:00:04.336923
771	4	3	0	0:00:04.341676
772	4	3	0	0:00:04.345195
773	4	3	0	0:00:04.314448
774	4	3	0	0:00:04.308366
775	4	3	0	0:00:04.309475
776	4	3	0	0:00:04.295748
777	4	3	0	0:00:04.329244
778	4	3	0	0:00:04.314235
779	4	3	0	0:00:04.328099
780	4	3	0	0:00:04.327629
781	4	3	0	0:00:04.317804
782	4	3	0	0:00:04.326236
783	4	3	0	0:00:04.332121
784	4	3	0	0:00:04.343766
785	4	3	0	0:00:04.399163
786	3	-1	0	0:00:04.399629
787	3	3	1	0:00:04.399315
788	3	3	1	0:00:04.400410
789	3	4	0	0:00:04.387742
790	3	-1	0	0:00:04.415479
791	3	-1	0	0:00:04.335915
792	3	3	1	0:00:04.329396
793	3	-1	0	0:00:04.334511
794	3	4	0	0:00:04.336728
795	3	4	0	0:00:04.341718
796	3	4	0	0:00:04.337223
797	3	4	0	0:00:04.333629
798	3	3	1	0:00:04.334159
799	3	3	1	0:00:04.324919
800	3	3	1	0:00:04.322388
801	3	3	1	0:00:04.334083
802	3	3	1	0:00:04.326879
803	3	3	1	0:00:04.329407
804	3	3	1	0:00:04.329677
805	3	3	1	0:00:04.322682
806	3	3	1	0:00:04.327758
807	3	3	1	0:00:04.336338
808	3	3	1	0:00:04.324582
809	3	3	1	0:00:04.323178
810	3	3	1	0:00:04.324697
811	5	5	1	0:00:04.327484
812	5	5	1	0:00:04.330922
813	5	5	1	0:00:04.315520
814	5	5	1	0:00:04.331907
815	5	5	1	0:00:04.329211
816	5	5	1	0:00:04.314995
