idx	label	predict	correct	time
574	2	5	0	0:00:03.074895
575	2	5	0	0:00:03.086042
576	2	5	0	0:00:03.066828
577	2	5	0	0:00:03.055770
578	2	5	0	0:00:03.056587
579	2	5	0	0:00:03.040937
580	2	5	0	0:00:03.051795
581	2	5	0	0:00:03.035074
582	2	5	0	0:00:03.052405
583	2	5	0	0:00:03.039746
584	2	5	0	0:00:03.050571
585	2	5	0	0:00:03.040780
586	2	5	0	0:00:03.047751
587	2	5	0	0:00:03.046168
588	2	5	0	0:00:03.043305
589	2	5	0	0:00:03.039344
590	2	5	0	0:00:03.049412
591	2	5	0	0:00:03.048072
592	2	5	0	0:00:03.038868
593	2	5	0	0:00:03.042280
594	2	5	0	0:00:03.053303
595	1	5	0	0:00:03.051440
596	1	5	0	0:00:03.049462
597	1	5	0	0:00:03.041468
598	1	5	0	0:00:03.051255
599	1	5	0	0:00:03.050100
600	1	5	0	0:00:03.040149
601	1	5	0	0:00:03.042397
602	1	5	0	0:00:03.050348
603	1	5	0	0:00:03.052197
604	1	5	0	0:00:03.038199
605	1	5	0	0:00:03.044416
606	1	5	0	0:00:02.305243
607	1	5	0	0:00:01.423152
608	1	5	0	0:00:01.429641
609	1	5	0	0:00:01.434941
610	1	5	0	0:00:01.414575
611	1	5	0	0:00:01.415726
612	1	5	0	0:00:01.417902
613	1	5	0	0:00:01.697383
614	1	5	0	0:00:02.961725
615	1	5	0	0:00:02.916081
616	1	5	0	0:00:02.992017
617	1	5	0	0:00:02.972296
618	1	5	0	0:00:02.950103
619	4	3	0	0:00:03.043633
620	4	3	0	0:00:03.027099
621	4	3	0	0:00:03.010945
622	4	3	0	0:00:03.019219
623	4	3	0	0:00:03.037861
624	4	3	0	0:00:03.017879
625	4	3	0	0:00:03.067276
626	4	3	0	0:00:03.047258
627	4	3	0	0:00:03.049577
628	4	3	0	0:00:03.087475
629	4	3	0	0:00:03.057997
630	4	3	0	0:00:03.032643
631	4	3	0	0:00:03.048006
632	4	3	0	0:00:03.102633
633	4	3	0	0:00:03.012631
634	4	3	0	0:00:03.044650
635	4	3	0	0:00:03.046391
636	4	3	0	0:00:02.989753
637	4	3	0	0:00:03.044504
638	4	3	0	0:00:03.033462
639	4	3	0	0:00:02.971343
640	4	3	0	0:00:03.072956
641	3	3	1	0:00:03.082273
642	3	3	1	0:00:02.995882
643	3	3	1	0:00:03.025521
644	3	3	1	0:00:03.012461
645	3	3	1	0:00:03.027635
646	3	3	1	0:00:02.980413
647	3	3	1	0:00:03.046159
648	3	3	1	0:00:03.019619
649	3	3	1	0:00:02.951868
650	3	3	1	0:00:03.020468
651	3	3	1	0:00:03.007557
652	3	3	1	0:00:02.987982
653	3	3	1	0:00:02.981595
654	3	3	1	0:00:03.021861
655	3	3	1	0:00:03.014480
656	3	3	1	0:00:02.962825
657	3	3	1	0:00:03.024630
658	3	3	1	0:00:03.016938
659	3	3	1	0:00:02.969839
660	3	3	1	0:00:03.019068
661	3	3	1	0:00:03.021208
662	3	3	1	0:00:03.001015
663	3	3	1	0:00:03.018291
664	3	3	1	0:00:03.012322
665	3	3	1	0:00:03.007677
666	5	5	1	0:00:02.967104
667	5	5	1	0:00:03.014534
668	5	5	1	0:00:03.019553
669	5	5	1	0:00:02.970106
670	5	5	1	0:00:03.027134
671	5	5	1	0:00:03.033309
672	5	5	1	0:00:02.969166
673	5	5	1	0:00:03.011515
674	5	5	1	0:00:03.014226
675	5	5	1	0:00:02.982862
676	5	5	1	0:00:03.005262
677	5	5	1	0:00:03.011554
678	5	5	1	0:00:03.001624
679	5	5	1	0:00:02.982824
680	5	5	1	0:00:03.081883
681	5	5	1	0:00:03.015331
682	5	5	1	0:00:02.980332
683	5	5	1	0:00:03.013046
684	5	5	1	0:00:03.024208
685	5	5	1	0:00:02.996082
686	5	5	1	0:00:03.022996
687	5	5	1	0:00:03.017023
688	5	5	1	0:00:02.970568
689	5	5	1	0:00:03.025641
690	0	5	0	0:00:03.014890
691	0	5	0	0:00:02.985473
692	0	5	0	0:00:03.024238
693	0	5	0	0:00:03.146129
694	0	5	0	0:00:02.978821
695	0	5	0	0:00:03.050152
696	0	5	0	0:00:03.030175
697	0	5	0	0:00:02.982331
698	0	5	0	0:00:03.079942
699	0	-1	0	0:00:03.038133
700	0	-1	0	0:00:03.045882
701	0	5	0	0:00:03.047492
702	0	5	0	0:00:03.012419
703	0	5	0	0:00:02.982954
704	0	5	0	0:00:03.039829
705	0	5	0	0:00:03.050030
706	0	5	0	0:00:03.002434
707	0	5	0	0:00:03.008362
708	0	5	0	0:00:03.007467
709	0	5	0	0:00:03.069006
710	0	5	0	0:00:03.080622
711	0	5	0	0:00:03.023769
712	0	5	0	0:00:03.042652
713	0	5	0	0:00:03.089641
714	0	5	0	0:00:02.974841
715	0	5	0	0:00:03.006185
716	2	5	0	0:00:03.048104
717	2	5	0	0:00:03.002848
718	2	5	0	0:00:03.029486
719	2	5	0	0:00:03.029656
720	2	5	0	0:00:03.009150
721	2	5	0	0:00:03.062811
722	2	5	0	0:00:03.022577
723	1	5	0	0:00:03.014550
724	1	5	0	0:00:02.988645
725	1	5	0	0:00:03.038038
726	1	5	0	0:00:03.018752
727	1	5	0	0:00:03.023232
728	1	5	0	0:00:03.027430
729	1	5	0	0:00:03.052248
730	1	5	0	0:00:03.009616
731	1	5	0	0:00:03.069350
732	1	5	0	0:00:03.011227
733	2	5	0	0:00:03.086257
734	2	5	0	0:00:03.131533
735	2	5	0	0:00:03.049097
736	2	5	0	0:00:03.052839
737	2	5	0	0:00:03.042088
738	2	5	0	0:00:02.988466
739	1	5	0	0:00:03.085580
740	1	5	0	0:00:03.115819
741	1	5	0	0:00:03.060124
742	1	5	0	0:00:03.074672
743	1	5	0	0:00:02.983685
744	1	5	0	0:00:03.073673
745	1	5	0	0:00:03.029388
746	1	5	0	0:00:02.976142
747	2	5	0	0:00:03.056798
748	2	5	0	0:00:03.040576
749	2	5	0	0:00:02.982666
750	2	5	0	0:00:03.026164
751	2	5	0	0:00:03.033771
752	2	5	0	0:00:02.965700
753	2	5	0	0:00:03.040406
754	2	5	0	0:00:03.071555
755	1	5	0	0:00:02.977494
756	1	5	0	0:00:03.042331
757	1	5	0	0:00:03.017592
758	1	5	0	0:00:02.961839
759	1	5	0	0:00:03.006141
760	1	5	0	0:00:02.999124
761	1	5	0	0:00:03.034415
762	1	5	0	0:00:03.035630
763	4	3	0	0:00:03.032842
764	4	3	0	0:00:03.027094
765	4	3	0	0:00:03.047723
766	4	3	0	0:00:03.030074
767	4	3	0	0:00:03.018312
768	4	3	0	0:00:03.121160
769	4	3	0	0:00:02.981411
770	4	3	0	0:00:03.058884
771	4	3	0	0:00:03.021540
772	4	3	0	0:00:02.992949
773	4	3	0	0:00:03.019711
774	4	3	0	0:00:03.022377
775	4	3	0	0:00:02.970080
776	4	3	0	0:00:03.026584
777	4	3	0	0:00:03.013468
778	4	3	0	0:00:02.996387
779	4	3	0	0:00:03.009532
780	4	3	0	0:00:03.015284
781	4	3	0	0:00:02.996905
782	4	3	0	0:00:03.022104
783	4	3	0	0:00:03.046397
784	4	3	0	0:00:03.032718
785	4	3	0	0:00:03.039695
786	3	3	1	0:00:03.023008
787	3	3	1	0:00:02.960010
788	3	3	1	0:00:03.010108
789	3	3	1	0:00:03.011652
790	3	3	1	0:00:02.992887
791	3	3	1	0:00:02.997263
792	3	-1	0	0:00:03.009426
793	3	-1	0	0:00:03.029346
794	3	3	1	0:00:03.021407
795	3	3	1	0:00:03.010766
796	3	3	1	0:00:03.010810
797	3	3	1	0:00:03.068168
798	3	3	1	0:00:03.067740
799	3	3	1	0:00:03.048748
800	3	3	1	0:00:03.048833
801	3	3	1	0:00:03.032479
802	3	3	1	0:00:02.967386
803	3	3	1	0:00:03.034604
804	3	3	1	0:00:03.024192
805	3	3	1	0:00:02.990250
806	3	3	1	0:00:03.027308
807	3	3	1	0:00:03.014609
808	3	3	1	0:00:03.047542
809	3	3	1	0:00:03.093469
810	3	3	1	0:00:03.076817
811	5	5	1	0:00:03.062986
812	5	5	1	0:00:03.020770
813	5	5	1	0:00:03.024199
814	5	5	1	0:00:03.071460
815	5	5	1	0:00:03.014643
816	5	5	1	0:00:02.991239
817	5	5	1	0:00:03.046293
818	5	5	1	0:00:03.003226
819	5	5	1	0:00:02.995520
