idx	label	predict	correct	time
477	4	3	0	0:00:02.977528
478	4	3	0	0:00:03.031204
479	4	3	0	0:00:03.027101
480	4	3	0	0:00:03.004880
481	4	4	1	0:00:03.049721
482	4	4	1	0:00:03.029449
483	4	3	0	0:00:02.984714
484	4	4	1	0:00:03.021024
485	4	4	1	0:00:03.015252
486	4	4	1	0:00:02.971828
487	4	4	1	0:00:03.014901
488	4	4	1	0:00:03.074455
489	4	3	0	0:00:03.008976
490	4	4	1	0:00:03.029119
491	4	4	1	0:00:03.021011
492	4	3	0	0:00:02.976517
493	4	4	1	0:00:03.030054
494	3	3	1	0:00:03.024110
495	3	3	1	0:00:02.963270
496	3	3	1	0:00:03.034707
497	3	3	1	0:00:03.030546
498	3	3	1	0:00:02.978693
499	3	3	1	0:00:03.013448
500	3	3	1	0:00:03.020287
501	3	3	1	0:00:02.989117
502	3	3	1	0:00:03.017755
503	3	3	1	0:00:03.025861
504	3	3	1	0:00:02.979064
505	3	3	1	0:00:03.017123
506	3	3	1	0:00:03.021176
507	3	3	1	0:00:02.970707
508	3	3	1	0:00:03.017869
509	3	3	1	0:00:03.021076
510	3	3	1	0:00:02.972255
511	3	3	1	0:00:03.034620
512	3	4	0	0:00:03.032942
513	3	4	0	0:00:02.978773
514	3	4	0	0:00:03.040820
515	3	4	0	0:00:03.041849
516	3	3	1	0:00:02.985360
517	3	3	1	0:00:03.036495
518	3	4	0	0:00:03.030584
519	3	4	0	0:00:03.001845
520	5	5	1	0:00:02.998556
521	5	5	1	0:00:03.014857
522	5	5	1	0:00:03.032388
523	5	5	1	0:00:02.986227
524	5	5	1	0:00:03.012115
525	5	5	1	0:00:03.023809
526	5	5	1	0:00:02.990028
527	5	5	1	0:00:03.041363
528	5	5	1	0:00:03.014374
529	5	5	1	0:00:02.994077
530	5	5	1	0:00:03.043739
531	5	5	1	0:00:03.012105
532	5	5	1	0:00:02.975597
533	5	5	1	0:00:03.013867
534	5	5	1	0:00:03.056171
535	5	5	1	0:00:03.005257
536	5	5	1	0:00:03.066435
537	5	5	1	0:00:03.041581
538	5	5	1	0:00:03.046165
539	5	5	1	0:00:03.054180
540	5	5	1	0:00:03.051670
541	5	5	1	0:00:03.039169
542	5	5	1	0:00:03.045058
543	5	5	1	0:00:03.050199
544	0	0	1	0:00:03.061686
545	0	0	1	0:00:03.038426
546	0	0	1	0:00:03.046685
547	0	0	1	0:00:03.047180
548	0	0	1	0:00:03.062695
549	0	0	1	0:00:03.036415
550	0	0	1	0:00:03.050347
551	0	0	1	0:00:03.051779
552	0	0	1	0:00:03.039472
553	0	0	1	0:00:03.047416
554	0	0	1	0:00:03.041418
555	0	0	1	0:00:03.044751
556	0	0	1	0:00:03.050523
557	0	0	1	0:00:03.038055
558	0	5	0	0:00:03.043987
559	0	0	1	0:00:03.043704
560	0	0	1	0:00:03.047076
561	0	0	1	0:00:03.028980
562	0	0	1	0:00:03.045394
563	0	0	1	0:00:03.045751
564	0	0	1	0:00:03.048134
565	0	0	1	0:00:03.042544
566	0	0	1	0:00:03.054355
567	0	0	1	0:00:03.043435
568	0	0	1	0:00:03.060140
569	0	0	1	0:00:03.037316
570	0	0	1	0:00:03.058192
571	0	0	1	0:00:03.046062
572	0	0	1	0:00:03.050747
573	2	2	1	0:00:03.042929
574	2	2	1	0:00:03.061328
575	2	2	1	0:00:03.029202
576	2	2	1	0:00:03.052765
577	2	2	1	0:00:03.039320
578	2	2	1	0:00:03.050963
579	2	2	1	0:00:03.041973
580	2	2	1	0:00:03.049783
581	2	2	1	0:00:03.050478
582	2	2	1	0:00:03.041028
583	2	2	1	0:00:03.069232
584	2	2	1	0:00:03.067503
585	2	2	1	0:00:03.052804
586	2	2	1	0:00:03.045660
587	2	2	1	0:00:03.038154
588	2	2	1	0:00:03.063729
589	2	2	1	0:00:03.052970
590	2	2	1	0:00:03.045791
591	2	2	1	0:00:03.046790
592	2	2	1	0:00:03.067484
593	2	2	1	0:00:03.049350
594	2	2	1	0:00:03.037790
595	1	1	1	0:00:03.047076
596	1	1	1	0:00:03.054599
597	1	1	1	0:00:03.051250
598	1	1	1	0:00:03.053653
599	1	1	1	0:00:03.046789
600	1	1	1	0:00:03.050786
601	1	1	1	0:00:03.050399
602	1	0	0	0:00:03.035607
603	1	1	1	0:00:03.067425
604	1	1	1	0:00:03.047100
605	1	1	1	0:00:03.062158
606	1	1	1	0:00:03.049460
607	1	1	1	0:00:03.057376
608	1	1	1	0:00:03.038932
609	1	1	1	0:00:03.054241
610	1	1	1	0:00:03.039412
611	1	1	1	0:00:03.050253
612	1	1	1	0:00:03.043628
613	1	1	1	0:00:03.056299
614	1	1	1	0:00:03.044766
615	1	1	1	0:00:02.791214
616	1	1	1	0:00:01.412294
617	1	1	1	0:00:01.407294
618	1	1	1	0:00:01.406228
619	4	4	1	0:00:01.398609
620	4	3	0	0:00:01.400446
621	4	3	0	0:00:01.401354
622	4	3	0	0:00:01.398472
623	4	3	0	0:00:02.570657
624	4	3	0	0:00:02.920513
625	4	3	0	0:00:02.962831
626	4	3	0	0:00:02.970047
627	4	3	0	0:00:02.923940
628	4	3	0	0:00:02.987904
629	4	4	1	0:00:03.001083
630	4	3	0	0:00:02.964417
631	4	3	0	0:00:03.017736
632	4	3	0	0:00:03.008007
633	4	3	0	0:00:03.021585
634	4	3	0	0:00:02.993189
635	4	3	0	0:00:03.022053
636	4	4	1	0:00:03.028987
637	4	4	1	0:00:02.980106
638	4	4	1	0:00:03.043659
639	4	4	1	0:00:03.060395
640	4	4	1	0:00:03.041013
641	3	3	1	0:00:02.989277
642	3	3	1	0:00:03.021871
643	3	4	0	0:00:03.019696
644	3	3	1	0:00:02.970214
645	3	3	1	0:00:03.020234
646	3	3	1	0:00:03.012740
647	3	3	1	0:00:03.029432
648	3	3	1	0:00:02.970962
649	3	3	1	0:00:03.027645
650	3	3	1	0:00:03.022932
651	3	3	1	0:00:02.978749
652	3	3	1	0:00:03.020088
653	3	3	1	0:00:03.024030
654	3	3	1	0:00:02.972529
655	3	3	1	0:00:03.019310
656	3	3	1	0:00:03.023506
657	3	3	1	0:00:03.023541
658	3	3	1	0:00:02.974052
659	3	3	1	0:00:02.997774
660	3	3	1	0:00:03.022118
661	3	3	1	0:00:02.964864
662	3	3	1	0:00:03.013439
663	3	3	1	0:00:03.014939
664	3	3	1	0:00:03.014245
665	3	3	1	0:00:02.975032
666	5	5	1	0:00:03.020590
667	5	5	1	0:00:03.018958
668	5	5	1	0:00:02.974123
669	5	5	1	0:00:03.013854
670	5	5	1	0:00:03.023274
671	5	5	1	0:00:02.976117
672	5	5	1	0:00:03.018512
673	5	5	1	0:00:03.016284
674	5	5	1	0:00:02.987547
675	5	5	1	0:00:02.985774
676	5	5	1	0:00:03.024969
677	5	5	1	0:00:03.002605
678	5	5	1	0:00:02.949932
679	5	5	1	0:00:03.009725
680	5	5	1	0:00:03.010580
681	5	5	1	0:00:02.944755
682	5	5	1	0:00:03.012728
683	5	5	1	0:00:03.041751
684	5	5	1	0:00:03.027830
685	5	5	1	0:00:03.016973
686	5	5	1	0:00:03.025231
687	5	5	1	0:00:03.001604
688	5	5	1	0:00:02.980528
689	5	5	1	0:00:03.031153
690	0	0	1	0:00:03.021281
691	0	0	1	0:00:02.952480
692	0	0	1	0:00:03.018935
693	0	0	1	0:00:03.005794
694	0	0	1	0:00:02.964583
695	0	0	1	0:00:03.012704
696	0	0	1	0:00:03.015410
697	0	0	1	0:00:02.953647
698	0	0	1	0:00:03.017102
699	0	0	1	0:00:03.010176
700	0	0	1	0:00:03.011211
701	0	0	1	0:00:02.960865
702	0	0	1	0:00:03.008928
703	0	0	1	0:00:03.002045
704	0	0	1	0:00:02.958494
705	0	0	1	0:00:03.019437
706	0	0	1	0:00:03.006934
707	0	0	1	0:00:02.971764
708	0	0	1	0:00:03.015913
709	0	0	1	0:00:03.008470
710	0	0	1	0:00:02.963393
711	0	0	1	0:00:03.009902
712	0	0	1	0:00:02.993514
713	0	0	1	0:00:02.963685
714	0	0	1	0:00:02.997227
715	0	0	1	0:00:03.009881
716	2	2	1	0:00:03.005243
717	2	2	1	0:00:02.967133
718	2	2	1	0:00:03.006419
719	2	2	1	0:00:03.006426
720	2	2	1	0:00:02.965181
721	2	2	1	0:00:03.009449
722	2	2	1	0:00:03.013778
723	1	0	0	0:00:02.976672
724	1	1	1	0:00:03.007239
725	1	0	0	0:00:03.002163
726	1	0	0	0:00:02.963226
727	1	1	1	0:00:03.007789
728	1	1	1	0:00:03.013355
729	1	1	1	0:00:02.972327
730	1	1	1	0:00:03.007836
731	1	1	1	0:00:03.013067
732	1	2	0	0:00:02.960332
733	2	2	1	0:00:02.985492
734	2	2	1	0:00:02.990854
735	2	2	1	0:00:02.999164
736	2	2	1	0:00:02.952299
737	2	2	1	0:00:03.000957
738	2	2	1	0:00:03.005501
739	1	1	1	0:00:02.958635
740	1	1	1	0:00:02.996271
741	1	1	1	0:00:02.998745
742	1	1	1	0:00:02.957979
743	1	1	1	0:00:03.006418
744	1	1	1	0:00:03.005405
745	1	1	1	0:00:02.974087
746	1	1	1	0:00:02.989204
747	2	2	1	0:00:03.025604
748	2	2	1	0:00:03.003250
749	2	2	1	0:00:02.966907
750	2	2	1	0:00:03.002757
751	2	2	1	0:00:03.006731
752	2	2	1	0:00:02.937502
753	2	2	1	0:00:03.016403
754	2	2	1	0:00:03.021336
755	1	2	0	0:00:02.960984
756	1	1	1	0:00:03.005930
757	1	1	1	0:00:03.021492
758	1	1	1	0:00:02.966357
759	1	0	0	0:00:03.025182
760	1	1	1	0:00:03.014490
761	1	1	1	0:00:02.986221
762	1	1	1	0:00:03.018780
763	4	3	0	0:00:03.032300
764	4	3	0	0:00:02.960658
765	4	3	0	0:00:03.020627
766	4	3	0	0:00:03.003736
767	4	3	0	0:00:02.947502
768	4	3	0	0:00:03.016885
769	4	3	0	0:00:02.983394
770	4	3	0	0:00:02.958124
771	4	3	0	0:00:02.991774
772	4	3	0	0:00:03.002016
773	4	3	0	0:00:03.003533
774	4	3	0	0:00:02.959791
775	4	3	0	0:00:03.002282
776	4	3	0	0:00:02.999431
777	4	3	0	0:00:02.960874
778	4	3	0	0:00:03.001093
779	4	4	1	0:00:03.008760
780	4	3	0	0:00:02.942045
781	4	3	0	0:00:02.992001
782	4	3	0	0:00:02.993730
783	4	3	0	0:00:02.938584
784	4	3	0	0:00:02.979811
785	4	3	0	0:00:03.005011
786	3	4	0	0:00:02.999342
787	3	4	0	0:00:02.941817
788	3	4	0	0:00:02.999940
789	3	4	0	0:00:02.997589
790	3	4	0	0:00:02.953357
791	3	1	0	0:00:03.001633
792	3	1	0	0:00:03.002837
793	3	3	1	0:00:02.959215
794	3	4	0	0:00:03.001667
795	3	4	0	0:00:03.006755
796	3	4	0	0:00:02.954014
797	3	4	0	0:00:03.012117
798	3	3	1	0:00:03.000800
799	3	3	1	0:00:02.980184
800	3	3	1	0:00:02.971804
801	3	3	1	0:00:02.996471
802	3	3	1	0:00:03.000398
803	3	3	1	0:00:02.965578
804	3	3	1	0:00:03.011780
805	3	3	1	0:00:03.007689
806	3	3	1	0:00:02.937681
807	3	3	1	0:00:03.000212
808	3	3	1	0:00:02.995800
809	3	3	1	0:00:02.950748
810	3	3	1	0:00:02.983989
811	5	5	1	0:00:02.995277
812	5	5	1	0:00:02.951342
813	5	5	1	0:00:02.997386
814	5	5	1	0:00:03.000606
815	5	5	1	0:00:03.002013
816	5	5	1	0:00:02.959335
817	5	5	1	0:00:03.007593
818	5	5	1	0:00:03.035244
819	5	5	1	0:00:02.955087
820	5	5	1	0:00:03.002646
821	5	5	1	0:00:02.987562
